1301702400,1.169283333,b750
1301702460,1.168200000,b750
1301702520,1.171966667,b750
1301702580,1.166633333,b750
1301702640,1.166500000,b750
1301702700,1.169100000,b750
1301702760,1.170233333,b750
1301702820,1.172100000,b750
1301702880,1.174950000,b750
1301702940,1.170983333,b750
1301703000,1.173133333,b750
1301703060,1.173216667,b750
1301703120,1.172783333,b750
1301703180,1.174200000,b750
1301703240,1.173533333,b750
1301703300,1.281433333,b750
1301703360,1.272300000,b750
1301703420,1.264700000,b750
1301703480,1.253516667,b750
1301703540,1.175216667,b750
1301703600,1.172316667,b750
1301703660,1.171050000,b750
1301703720,1.170233333,b750
1301703780,1.167466667,b750
1301703840,1.167316667,b750
1301703900,1.170866667,b750
1301703960,1.165650000,b750
1301704020,1.166066667,b750
1301704080,1.167500000,b750
1301704140,1.166950000,b750
1301704200,1.167933333,b750
1301704260,1.167983333,b750
1301704320,1.165983333,b750
1301704380,1.165300000,b750
1301704440,1.186333333,b750
1301704500,1.275400000,b750
1301704560,1.268333333,b750
1301704620,1.257666667,b750
1301704680,1.228650000,b750
1301704740,1.161533333,b750
1301704800,1.162850000,b750
1301704860,1.164233333,b750
1301704920,1.169333333,b750
1301704980,1.165100000,b750
1301705040,1.163916667,b750
1301705100,1.163216667,b750
1301705160,1.162016667,b750
1301705220,1.160750000,b750
1301705280,1.164516667,b750
1301705340,1.159750000,b750
1301705400,1.160066667,b750
1301705460,1.160316667,b750
1301705520,1.160400000,b750
1301705580,1.163616667,b750
1301705640,1.189733333,b750
1301705700,1.272050000,b750
1301705760,1.265433333,b750
1301705820,1.257366667,b750
1301705880,1.225550000,b750
1301705940,1.166300000,b750
1301706000,1.161933333,b750
1301706060,1.162116667,b750
1301706120,1.163400000,b750
1301706180,1.164683333,b750
1301706240,1.168166667,b750
1301706300,1.174400000,b750
1301706360,1.170716667,b750
1301706420,1.171416667,b750
1301706480,1.171133333,b750
1301706540,1.170166667,b750
1301706600,1.308083333,b750
1301706660,1.307916667,b750
1301706720,1.302850000,b750
1301706780,1.301033333,b750
1301706840,1.324466667,b750
1301706900,1.403050000,b750
1301706960,1.396183333,b750
1301707020,1.385366667,b750
1301707080,1.352633333,b750
1301707140,1.291316667,b750
1301707200,1.292350000,b750
1301707260,1.292016667,b750
1301707320,1.293733333,b750
1301707380,1.288100000,b750
1301707440,1.286066667,b750
1301707500,1.285666667,b750
1301707560,1.285366667,b750
1301707620,1.286266667,b750
1301707680,1.290700000,b750
1301707740,1.286750000,b750
1301707800,1.285250000,b750
1301707860,1.286100000,b750
1301707920,1.286783333,b750
1301707980,1.288650000,b750
1301708040,1.316283333,b750
1301708100,1.391233333,b750
1301708160,1.382166667,b750
1301708220,1.376183333,b750
1301708280,1.341266667,b750
1301708340,1.286516667,b750
1301708400,1.282500000,b750
1301708460,1.280816667,b750
1301708520,1.279200000,b750
1301708580,1.280000000,b750
1301708640,1.280933333,b750
1301708700,1.256683333,b750
1301708760,1.170483333,b750
1301708820,1.170183333,b750
1301708880,1.169200000,b750
1301708940,1.167683333,b750
1301709000,1.171550000,b750
1301709060,1.172450000,b750
1301709120,1.169183333,b750
1301709180,1.169316667,b750
1301709240,1.196200000,b750
1301709300,1.277883333,b750
1301709360,1.274516667,b750
1301709420,1.263100000,b750
1301709480,1.229633333,b750
1301709540,1.168950000,b750
1301709600,1.168016667,b750
1301709660,1.170733333,b750
1301709720,1.170616667,b750
1301709780,1.168350000,b750
1301709840,1.168250000,b750
1301709900,1.169200000,b750
1301709960,1.168366667,b750
1301710020,1.174350000,b750
1301710080,1.171283333,b750
1301710140,1.171416667,b750
1301710200,1.171666667,b750
1301710260,1.171250000,b750
1301710320,1.169550000,b750
1301710380,1.174116667,b750
1301710440,1.195633333,b750
1301710500,1.283216667,b750
