1301702400,6.171266667,b36
1301702460,6.012483333,b36
1301702520,6.621800000,b36
1301702580,7.363966667,b36
1301702640,6.404600000,b36
1301702700,4.604383333,b36
1301702760,4.450033333,b36
1301702820,4.322116667,b36
1301702880,4.455366667,b36
1301702940,4.434416667,b36
1301703000,4.428033333,b36
1301703060,4.418183333,b36
1301703120,4.425533333,b36
1301703180,4.425683333,b36
1301703240,4.377400000,b36
1301703300,4.330816667,b36
1301703360,4.329350000,b36
1301703420,4.254066667,b36
1301703480,4.250150000,b36
1301703540,4.184583333,b36
1301703600,4.124600000,b36
1301703660,4.117033333,b36
1301703720,4.112750000,b36
1301703780,4.122450000,b36
1301703840,4.113566667,b36
1301703900,4.095600000,b36
1301703960,3.979950000,b36
1301704020,3.994433333,b36
1301704080,3.995516667,b36
1301704140,3.998200000,b36
1301704200,3.990116667,b36
1301704260,3.907166667,b36
1301704320,3.881583333,b36
1301704380,3.893716667,b36
1301704440,3.897666667,b36
1301704500,3.901050000,b36
1301704560,3.887983333,b36
1301704620,3.891266667,b36
1301704680,3.886083333,b36
1301704740,3.880350000,b36
1301704800,3.884100000,b36
1301704860,3.881633333,b36
1301704920,3.874133333,b36
1301704980,3.869666667,b36
1301705040,3.868200000,b36
1301705100,3.863333333,b36
1301705160,3.873000000,b36
1301705220,3.985016667,b36
1301705280,4.018133333,b36
1301705340,4.019366667,b36
1301705400,4.013750000,b36
1301705460,4.016500000,b36
1301705520,4.167783333,b36
1301705580,4.138466667,b36
1301705640,4.096416667,b36
1301705700,4.114850000,b36
1301705760,4.156700000,b36
1301705820,4.226950000,b36
1301705880,4.217116667,b36
1301705940,4.203183333,b36
1301706000,4.185100000,b36
1301706060,4.188300000,b36
1301706120,4.189483333,b36
1301706180,4.173516667,b36
1301706240,4.165883333,b36
1301706300,4.176566667,b36
1301706360,4.178100000,b36
1301706420,4.253450000,b36
1301706480,4.451666667,b36
1301706540,4.561450000,b36
1301706600,4.400116667,b36
1301706660,4.384583333,b36
1301706720,4.372733333,b36
1301706780,4.366383333,b36
1301706840,4.368233333,b36
1301706900,4.372333333,b36
1301706960,4.378300000,b36
1301707020,4.385450000,b36
1301707080,4.321100000,b36
1301707140,4.455916667,b36
1301707200,4.785033333,b36
1301707260,5.806616667,b36
1301707320,5.773650000,b36
1301707380,5.613433333,b36
1301707440,5.596783333,b36
1301707500,5.629566667,b36
1301707560,5.605683333,b36
1301707620,5.545266667,b36
1301707680,5.487700000,b36
1301707740,5.498450000,b36
1301707800,5.565466667,b36
1301707860,5.386983333,b36
1301707920,5.241216667,b36
1301707980,5.424000000,b36
1301708040,5.474100000,b36
1301708100,5.619683333,b36
1301708160,5.633866667,b36
1301708220,5.634533333,b36
1301708280,5.735550000,b36
1301708340,5.742366667,b36
1301708400,5.729516667,b36
1301708460,5.650900000,b36
1301708520,5.623183333,b36
1301708580,5.637433333,b36
1301708640,5.630083333,b36
1301708700,5.641850000,b36
1301708760,5.246383333,b36
1301708820,5.342233333,b36
1301708880,5.583883333,b36
1301708940,5.566416667,b36
1301709000,5.557700000,b36
1301709060,5.561416667,b36
1301709120,5.551483333,b36
1301709180,5.513083333,b36
1301709240,5.407666667,b36
1301709300,5.402483333,b36
1301709360,5.277600000,b36
1301709420,4.749466667,b36
1301709480,4.741000000,b36
1301709540,4.741683333,b36
1301709600,4.740483333,b36
1301709660,3.395733333,b36
1301709720,3.340066667,b36
1301709780,3.344833333,b36
1301709840,3.348100000,b36
1301709900,3.349316667,b36
