1301702400,1.470466667,b71
1301702460,1.798816667,b71
1301702520,1.065200000,b71
1301702580,1.026400000,b71
1301702640,1.022883333,b71
1301702700,1.806583333,b71
1301702760,1.552850000,b71
1301702820,1.131566667,b71
1301702880,1.025050000,b71
1301702940,1.415916667,b71
1301703000,1.798233333,b71
1301703060,1.325016667,b71
1301703120,1.025066667,b71
1301703180,1.031250000,b71
1301703240,1.558300000,b71
1301703300,2.426700000,b71
1301703360,5.357316667,b71
1301703420,5.172200000,b71
1301703480,5.169400000,b71
1301703540,5.883066667,b71
1301703600,1.729550000,b71
1301703660,1.566050000,b71
1301703720,1.507200000,b71
1301703780,1.522366667,b71
1301703840,1.922250000,b71
1301703900,1.153716667,b71
1301703960,1.030166667,b71
1301704020,1.026283333,b71
1301704080,1.782950000,b71
1301704140,1.315266667,b71
1301704200,1.023383333,b71
1301704260,1.021350000,b71
1301704320,1.675516667,b71
1301704380,2.026816667,b71
1301704440,1.501733333,b71
1301704500,1.131283333,b71
1301704560,1.130683333,b71
1301704620,1.627016667,b71
1301704680,1.837016667,b71
1301704740,1.289983333,b71
1301704800,1.280233333,b71
1301704860,1.341550000,b71
1301704920,2.030683333,b71
1301704980,1.222300000,b71
1301705040,1.130900000,b71
1301705100,1.130516667,b71
1301705160,1.876033333,b71
1301705220,2.235416667,b71
1301705280,1.131083333,b71
1301705340,1.135366667,b71
1301705400,1.605800000,b71
1301705460,1.902966667,b71
1301705520,1.172050000,b71
1301705580,1.131700000,b71
1301705640,1.252666667,b71
1301705700,1.903583333,b71
1301705760,1.465916667,b71
1301705820,1.129033333,b71
1301705880,1.127716667,b71
1301705940,1.658683333,b71
1301706000,1.753783333,b71
1301706060,1.256016667,b71
1301706120,1.216850000,b71
1301706180,1.497550000,b71
1301706240,1.987400000,b71
1301706300,2.512033333,b71
1301706360,1.679050000,b71
1301706420,1.320366667,b71
1301706480,1.633333333,b71
1301706540,1.303150000,b71
1301706600,1.156350000,b71
1301706660,1.139400000,b71
1301706720,1.871650000,b71
1301706780,1.819783333,b71
1301706840,1.139816667,b71
1301706900,1.139033333,b71
1301706960,1.211883333,b71
1301707020,2.039600000,b71
1301707080,1.552616667,b71
1301707140,1.151016667,b71
1301707200,1.141500000,b71
1301707260,1.629233333,b71
1301707320,1.688766667,b71
1301707380,1.139883333,b71
1301707440,1.142016667,b71
1301707500,1.363133333,b71
1301707560,2.037050000,b71
1301707620,1.397183333,b71
1301707680,1.142350000,b71
1301707740,1.140650000,b71
1301707800,1.773133333,b71
1301707860,1.431116667,b71
1301707920,1.067700000,b71
1301707980,1.035683333,b71
1301708040,1.512783333,b71
1301708100,1.815416667,b71
1301708160,1.152933333,b71
1301708220,1.035900000,b71
1301708280,1.157133333,b71
1301708340,1.125850000,b71
1301708400,1.024283333,b71
1301708460,1.023200000,b71
1301708520,1.786483333,b71
1301708580,1.887450000,b71
1301708640,1.559250000,b71
1301708700,1.241000000,b71
1301708760,1.130383333,b71
1301708820,1.355450000,b71
1301708880,1.288050000,b71
1301708940,1.216733333,b71
1301709000,1.391283333,b71
1301709060,1.872883333,b71
1301709120,1.601900000,b71
1301709180,1.881200000,b71
1301709240,1.239183333,b71
1301709300,1.879933333,b71
1301709360,2.468933333,b71
1301709420,1.131900000,b71
1301709480,1.132450000,b71
1301709540,1.145450000,b71
1301709600,1.879850000,b71
1301709660,1.276566667,b71
1301709720,1.256750000,b71
1301709780,1.229616667,b71
1301709840,1.748650000,b71
1301709900,1.501600000,b71
1301709960,1.125566667,b71
1301710020,1.124083333,b71
1301710080,1.495483333,b71
1301710140,1.747416667,b71
1301710200,1.145350000,b71
1301710260,1.257600000,b71
1301710320,1.348700000,b71
1301710380,1.892066667,b71
1301710440,1.415316667,b71
1301710500,1.293166667,b71
1301710560,1.208333333,b71
1301710620,1.242016667,b71
1301710680,1.030250000,b71
1301710740,1.060200000,b71
1301710800,1.485900000,b71
1301710860,1.848150000,b71
1301710920,1.252100000,b71
