1301702400,1.064466667,b73
1301702460,1.036933333,b73
1301702520,1.037233333,b73
1301702580,1.034783333,b73
1301702640,1.034666667,b73
1301702700,1.038366667,b73
1301702760,1.036833333,b73
1301702820,1.036400000,b73
1301702880,1.035666667,b73
1301702940,1.036600000,b73
1301703000,1.034150000,b73
1301703060,0.873566667,b73
1301703120,0.946050000,b73
1301703180,1.339250000,b73
1301703240,0.872216667,b73
1301703300,0.850650000,b73
1301703360,0.740066667,b73
1301703420,0.867566667,b73
1301703480,0.844400000,b73
1301703540,0.731883333,b73
1301703600,0.803816667,b73
1301703660,0.815633333,b73
1301703720,0.771866667,b73
1301703780,0.931350000,b73
1301703840,0.959216667,b73
1301703900,0.972866667,b73
1301703960,0.782283333,b73
1301704020,0.864700000,b73
1301704080,0.862250000,b73
1301704140,0.878516667,b73
1301704200,0.965200000,b73
1301704260,1.057133333,b73
1301704320,1.054766667,b73
1301704380,1.054550000,b73
1301704440,1.053900000,b73
1301704500,1.054783333,b73
1301704560,1.069233333,b73
1301704620,1.372350000,b73
1301704680,1.288933333,b73
1301704740,1.060600000,b73
1301704800,1.062766667,b73
1301704860,0.894716667,b73
1301704920,0.743216667,b73
1301704980,0.738033333,b73
1301705040,0.744750000,b73
1301705100,0.745683333,b73
1301705160,0.747216667,b73
1301705220,0.730566667,b73
1301705280,0.732133333,b73
1301705340,0.731750000,b73
1301705400,0.729616667,b73
1301705460,0.729933333,b73
1301705520,0.730416667,b73
1301705580,0.729650000,b73
1301705640,0.725766667,b73
1301705700,0.726666667,b73
1301705760,0.727150000,b73
1301705820,0.741166667,b73
1301705880,0.732033333,b73
1301705940,0.733150000,b73
1301706000,1.052833333,b73
1301706060,1.163600000,b73
1301706120,0.766050000,b73
1301706180,0.678283333,b73
1301706240,0.673050000,b73
1301706300,0.672416667,b73
1301706360,0.670966667,b73
1301706420,0.648650000,b73
1301706480,0.631550000,b73
1301706540,0.630950000,b73
1301706600,0.627383333,b73
1301706660,0.624866667,b73
1301706720,0.625850000,b73
1301706780,0.626250000,b73
1301706840,0.620666667,b73
1301706900,0.610450000,b73
1301706960,0.609050000,b73
1301707020,0.610550000,b73
1301707080,0.575800000,b73
1301707140,0.459933333,b73
1301707200,0.383916667,b73
1301707260,0.383516667,b73
1301707320,0.384416667,b73
1301707380,0.383050000,b73
1301707440,0.384133333,b73
1301707500,0.384883333,b73
1301707560,0.383233333,b73
1301707620,0.383800000,b73
1301707680,0.385750000,b73
1301707740,0.384216667,b73
1301707800,0.385533333,b73
1301707860,0.385033333,b73
1301707920,0.384366667,b73
1301707980,0.695550000,b73
1301708040,0.707116667,b73
1301708100,0.384933333,b73
1301708160,0.385633333,b73
1301708220,0.384866667,b73
1301708280,0.473750000,b73
1301708340,0.538933333,b73
1301708400,0.528133333,b73
1301708460,0.524733333,b73
1301708520,0.523833333,b73
1301708580,0.520233333,b73
1301708640,0.519966667,b73
1301708700,0.518316667,b73
1301708760,0.518483333,b73
1301708820,0.518016667,b73
1301708880,0.519116667,b73
1301708940,0.518666667,b73
1301709000,0.519583333,b73
1301709060,0.519200000,b73
1301709120,0.454816667,b73
1301709180,0.385116667,b73
1301709240,0.385483333,b73
1301709300,0.385500000,b73
1301709360,0.383366667,b73
1301709420,0.384266667,b73
